Change history,,,,,,,
Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
,RP-67,RP-150371,1747,-,,Clarification on Measurement Configuration handling,12.5.0
,RP-67,RP-150371,1765,-,,Clarification to usage of field deltaTxD-OffsetPUCCH-Format1bCS-r11 in dedicated uplink power control parameter signalling,12.5.0
,RP-67,RP-150370,1751,-,,Clarification on CSI measurement subframe set,12.5.0
,RP-67,RP-150368,1795,-,,The absence of supportedMIMO-CapabilityUL-r10,12.5.0
,RP-67,RP-150370,1798,-,,Presence of codebookSubsetRestriction,12.5.0
,RP-67,RP-150377,1768,2,,Miscellaneous changes resulting from review for REL-12 ASN.1 freeze,12.5.0
,RP-67,RP-150374,1770,2,,Introduction of ProSe,12.5.0
06/2015,RP-68,RP-150921,1800,-,,Correction field description of networkControlledSyncTx,12.6.0
,RP-68,RP-150921,1801,-,,Clarification on SCG reconfiguration,12.6.0
,RP-68,RP-150921,1802,-,,Correction for aperiodic CSI trigger,12.6.0
,RP-68,RP-150920,1804,-,,Correction on handling of wlan-OffloadConfigDedicated upon leaving RRC_CONNECTED,12.6.0
,RP-68,RP-150921,1805,-,,Reconfiguration of SPS,12.6.0
,RP-68,RP-150916,1809,-,,CR on Aperiodic CSI Reporting for 1.4MHz cell,12.6.0
,RP-68,RP-150921,1815,-,,Clarification on PDCP reconfiguration,12.6.0
,RP-68,RP-150921,1816,-,,Correction to SCG change,12.6.0
,RP-68,RP-150921,1817,-,,Minor corrections for PSCell configuration in DC,12.6.0
,RP-68,RP-150921,1818,-,,CR on ROHC for split bearer,12.6.0
,RP-68,RP-150921,1819,-,,Clarification on FDD/TDD differentiation of FGIs/capabilities in TDD-FDD CA,12.6.0
,RP-68,RP-150921,1803,1,,Correction to SCG and split bearer configuration,12.6.0
,RP-68,RP-150921,1810,1,,Clarifications on use of preconfigComm for direct communication,12.6.0
,RP-68,RP-150921,1811,1,,Miscellaneous corrections (a.o. Sidelink),12.6.0
,RP-68,RP-150921,1813,1,,Conditions for establishing RRC Connection for sidelink transmission,12.6.0
,RP-68,RP-150921,1814,1,,Correction on field description on SL-TF-ResourceConfig,12.6.0
,RP-68,RP-150917,1806,1,,Mandatory present of supportedMIMO-CapabilityDL-r10,12.6.0
,RP-68,RP-150923,1853,-,,Clarification on Cell barring for downlink only bands,12.6.0
,RP-68,RP-150917,1852,-,,Clarification regarding no MBMS sessions ongoing,12.6.0
,RP-68,RP-150917,1827,1,,Correction to additionalSpectrumEmission,12.6.0
,RP-68,RP-150923,1820,4,,Clarification on extended RSRQ range support,12.6.0
,RP-68,RP-150917,1838,-,,Restriction to CA capability signalling,12.6.0
,RP-68,RP-150921,1823,-,,Clarification on PUCCH and SRS,12.6.0
,RP-68,RP-150926,1849,-,,Introduction of new DL UE categories 15&16,12.6.0
,RP-68,RP-150923,1824,-,,Clean-up corrections to TS 36.331,12.6.0
,RP-68,RP-150918,1846,1,,Correction to IDC signalling,12.6.0
,RP-68,RP-150921,1822,1,,Change of LCID upon DC-specific DRB reconfiguration,12.6.0
,RP-68,RP-150921,1832,1,,Correction to PHR format,12.6.0
,RP-68,RP-150921,1842,1,,Correction on conditions for sidelink operation,12.6.0
,RP-68,RP-150811,1834,2,,Correction on the SL-TF-IndexPair values for ProSe Direct Discovery,12.6.0
09/2015,RP-69,RP-151443,1866,-,,Correction on UE band combinition capability,12.7.0
,RP-69,RP-151438,1869,-,,Correction on Restriction to CA capability signalling,12.7.0
,RP-69,RP-151443,1884,-,,The support of UL64QAM,12.7.0
,RP-69,RP-151442,1889,-,,Small corrections concerning RadioResourceConfig,12.7.0
,RP-69,RP-151441,1900,-,,Sidelink discovery related corrections,12.7.0
,RP-69,RP-151440,1905,2,,Clarification of Beacon RSSI Encoding,12.7.0
,RP-69,RP-151439,1911,1,,CR for IDC signalling enhancement for UL CA,12.7.0
,RP-69,RP-151440,1880,2,,Clarification on cell selection sequence upon leaving RRC_CONNECTED,12.7.0
,RP-69,RP-151438,1908,-,,Correction to additionalSpectrumEmission - Option 1,12.7.0
,RP-69,RP-151439,1879,1,,Correction on the reference of EPDCCH,12.7.0
,RP-69,RP-151441,1891,1,,Introducing general handling and guidelines concerning critical extensions within a release,12.7.0
,RP-69,RP-151443,1909,1,,Applicability of longCodeState1XRTT for 1xRTT IRAT ANR,12.7.0
,RP-69,RP-151441,1912,1,,Sidelink terminology alignment in TS 36.331,12.7.0
,RP-69,RP-151442,1906,2,,Clarification for NAICS capability signalling,12.7.0
,RP-69,RP-151467,1861,2,,Additional MIMO/CSI capability for intra-band contiguous CA,12.7.0
,RP-69,RP-151466,1887,2,,Signalling for 4-layer MIMO with TM3 and TM4,12.7.0
,RP-69,RP-151625,1914,2,,Allowing NAICS with TM10,12.7.0
12/2015,RP-70,RP-152053,1916,-,,Correction on SCG release,12.8.0
,RP-70,RP-152053,1932,-,,Clarification to SCG RLF timers and constants reconfiguration,12.8.0
,RP-70,RP-152053,1933,-,,Correction to triggerQuantityCSI-RS,12.8.0
,RP-70,RP-152053,1946,-,,Correction to NAICS field descriptions,12.8.0
,RP-70,RP-152055,1947,-,,Correction of need code definition terminology,12.8.0
,RP-70,RP-152050,1964,-,,Clarification on FDD/TDD difference for UL CA IDC indication,12.8.0
,RP-70,RP-152046,1975,-,,Correction to SystemTimeInfoCDMA2000 IE,12.8.0
,RP-70,RP-152053,1928,1,,"highPriorityAccess for MMTEL voice, MMTEL video and SMS",12.8.0
,RP-70,RP-152053,1986,1,,Correction to the support of Mobility State reporting,12.8.0
,RP-70,RP-152046,1971,1,,MaxLayerMIMO in HandoverPreparationInformation,12.8.0
,RP-70,RP-152046,1987,-,,Correction to ASN.1 field names for 4-layer TM3/4,12.8.0
,RP-70,RP-152053,1969,1,,Correction on measurement identity autonomous removal in dual connectivity,12.8.0
,RP-70,RP-152053,1979,1,,Clarification on tdd-FDD-CA-PCellDuplex,12.8.0
,RP-70,RP-152049,1919,2,,Alternative new maximum transport block sizes for DL 64QAM and 256QAM in TM9/10,12.8.0
,RP-70,RP-152050,1934,1,,Some general RRC issues,12.8.0
,RP-70,RP-152055,1965,1,,Correction on capability rsrq-OnAllSymbols,12.8.0
,RP-70,RP-152056,1931,2,,Addition of establishment cause for mobile-originating VoLTE calls and network indication in SIB2,12.8.0
,RP-70,RP-152048,1927,2,,CR to correct UE messages to be sent only after security activation,12.8.0
,RP-70,RP-152053,1973,3,,Clarification of MCG,12.8.0
,RP-70,RP-152113,1923,4,,Enabling multiple NS and P-Max operation per cell,12.8.0
12/2015,RP-70,RP-152084,1917,-,,MCCH acquisition for 1.4MHz MBSFN,13.0.0
,RP-70,RP-152084,1937,-,,Paging optimization,13.0.0
,RP-70,RP-152084,1972,-,,White-list of cells for EUTRA measurement reporting,13.0.0
,RP-70,RP-152074,1920,1,,Intdroduction of Dual Connectivity enhancements in Rel-13,13.0.0
,RP-70,RP-152078,1983,2,,Introduction of Licensed-Assisted Access using LTE,13.0.0
,RP-70,RP-152075,1952,1,,Extension of Frequency Priorities,13.0.0
,RP-70,RP-152075,1949,1,,Introduction of RS-SINR measurements using non critical extension,13.0.0
,RP-70,RP-152079,1961,2,,Introducing EBF FD MIMO parameters,13.0.0
,RP-70,RP-152081,1935,1,,Removing SCG change restrictions regarding upon handover,13.0.0
,RP-70,RP-152066,1984,1,,Introduction of Application specific Congestion control for Data Communication in LTE,13.0.0
,RP-70,RP-152071,1872,6,,36331 CR for capturing B5C and SCell on PUCCH,13.0.0
,RP-70,RP-152073,1953,2,,Introducing CRS interference mitigation on SCell,13.0.0
,RP-70,RP-152080,1939,3,,Introduction of SC-PTM,13.0.0
,RP-70,RP-152082,1941,2,,Introduction of Rel-13 MDT enhancements,13.0.0
,RP-70,RP-152075,1955,3,,Introduction of load redistribution in RRC_IDLE,13.0.0
,RP-70,RP-152076,1988,-,,Introducing extended DRX,13.0.0
,RP-70,RP-152084,1957,3,,Clarification on FGI bits setting for MCPTT,13.0.0
,RP-70,RP-152072,1936,2,,Introducing eSL,13.0.0
03/2016,RP-71,RP-160454,2001,2,,eD2D changes resulting from review for ASN.1 freeze,13.1.0
,RP-71,RP-160468,2002,2,,Miscellaneous changes resulting from review for ASN.1 freeze,13.1.0
,RP-71,RP-160470,2005,1,,Corrections and missing agreement on the eCA,13.1.0
,RP-71,RP-160470,2006,2,,corrections on RSSI measurment,13.1.0
,RP-71,RP-160457,2008,3,,Introduction of LTE-WLAN Aggregation,13.1.0
,RP-71,RP-160470,2010,2,,Corrections on SC-PTM,13.1.0
,RP-71,RP-160470,2016,-,,Support of extended RLC AM SN for SCG,13.1.0
,RP-71,RP-160470,2017,1,,Miscellaneous corrections for SC-PTM,13.1.0
,RP-71,RP-160519,2020,2,,EBF/FD-MIMO changes related to remaining issues,13.1.0
,RP-71,RP-160467,2022,1,,Correction on the RRC signalling configuration for 4Tx MIMO,13.1.0
,RP-71,RP-160462,2039,2,,Applicability of longCodeState1XRTT,13.1.0
,RP-71,RP-160470,2040,1,,Further clarifications on Rel-13 MDT enhancements,13.1.0
,RP-71,RP-160470,2042,3,,Capability for CA enhancement,13.1.0
,RP-71,RP-160470,2043,1,,Some corrections on CA enhancement,13.1.0
,RP-71,RP-160460,2048,1,,The introduction of UE capability concerning extended E-UTRA frequency priorities,13.1.0
,RP-71,RP-160457,2051,2,,Introduction of RAN controlled LTE-WLAN interworking,13.1.0
,RP-71,RP-160459,2054,4,,Stage-3 text updates for bearer Identification within IPsec Tunnel and IPsec establishment parameters,13.1.0
,RP-71,RP-160459,2055,4,,Introduction of LWIP UE capabilities,13.1.0
,RP-71,RP-160460,2061,1,,UE capabilities for LAA,13.1.0
,RP-71,RP-160470,2062,1,,Minor corrections for CA enhancements,13.1.0
,RP-71,RP-160467,2066,1,,Maximum UL timing difference for DC,13.1.0
,RP-71,RP-160467,2068,1,,T321 for Category 0 UE,13.1.0
,RP-71,RP-160503,2069,3,,Addition of low complexity UEs and coverage enhancement features,13.1.0
,RP-71,RP-160454,2070,2,,eD2D Capability,13.1.0
,RP-71,RP-160470,2072,1,,SC-PTM corrections following ASN.1 review,13.1.0
,RP-71,RP-160467,2074,1,,Procedural clarification on PSCell change involving PSCell release,13.1.0
,RP-71,RP-160464,2075,2,,Modification of network requested CA band combination retrieval for intra-band non-contiguous CA,13.1.0
,RP-71,RP-160470,2087,1,,ANR in case of MFBI,13.1.0
,RP-71,RP-160467,2090,-,,Clarification on the leftmost bit for the supportedCellGrouping,13.1.0
,RP-71,RP-160467,2094,-,,Clarification on the value range of guaranteed power for the MeNB and SeNB,13.1.0
,RP-71,RP-160455,2096,-,,36.331 CR on TM10 CRS-IM UE capability report signalling introduction,13.1.0
,RP-71,RP-160456,2097,2,,Miscelanous corrections to TS 36.331 related to eDRX,13.1.0
,RP-71,RP-160470,2098,-,,Guideline on handling of uplink spare values,13.1.0
,RP-71,RP-160465,2100,-,,In-Device Coexistence for UL CA change of victim system,13.1.0
,RP-71,RP-160470,2101,-,,Clarification on initial RSSI measurement reporting,13.1.0
,RP-71,RP-160470,2102,-,,Introduction of capability on PDSCH collision handling,13.1.0
,RP-71,RP-160470,2103,1,,Introduction of the extension of measObjectId range,13.1.0
,RP-71,RP-160470,2105,1,,The correction on the description of 5.5.4.1,13.1.0
,RP-71,RP-160470,2106,-,,Introduction of sf60 DRX cycle,13.1.0
,RP-71,RP-160467,2109,1,,Clarification on NAICS subset capability,13.1.0
,RP-71,RP-160470,2110,-,,SC-PTM reception on non-Pcell,13.1.0
,RP-71,RP-160470,2111,-,,MBMS interest indication by SC-PTM capable UE,13.1.0
,RP-71,RP-160460,2112,1,,Additional Layer 1 capabilities for Rel-13 CA enhancements,13.1.0
06/2016,RP-72,RP-161080,2114,-,,Corrections to MTCe in TS 36.331,13.2.0
,RP-72,RP-161080,2115,2,,Miscellaneous corrections to TS 36.331,13.2.0
,RP-72,RP-161080,2116,1,,Inter-node signalling,13.2.0
,RP-72,RP-161080,2117,-,,Clarification on SC-PTM,13.2.0
,RP-72,RP-161076,2118,1,,UE capability of an additional Rx and Tx requirement for a CA band combination,13.2.0
,RP-72,RP-161073,2125,-,,drb-identity change in full configuration,13.2.0
,RP-72,RP-161080,2126,-,,Miscellaneous correction for sidelink,13.2.0
,RP-72,RP-161080,2127,-,,Corrections for conditions of sidelink operation,13.2.0
,RP-72,RP-161080,2130,1,,Correction on conditions for establishing RRC Connection for sidelink communication,13.2.0
,RP-72,RP-161080,2131,1,,Corrections for sidelink communication transmission,13.2.0
,RP-72,RP-161080,2132,1,,Correction to WLAN measurements,13.2.0
,RP-72,RP-161080,2133,1,,Small corrections to LWIP,13.2.0
,RP-72,RP-161080,2134,1,,Small eSL related corrections,13.2.0
,RP-72,RP-161080,2135,1,,Alignment of RCLWI configuration,13.2.0
,RP-72,RP-161080,2136,1,,Configuration of LWA and LWIP upon handover,13.2.0
,RP-72,RP-161080,2137,1,,Introducing EBF/FD-MIMO capabilities,13.2.0
,RP-72,RP-161077,2140,-,,Clarification regarding IDC indication upon change of UL CA affecting GNSS,13.2.0
,RP-72,RP-161080,2143,3,,Correction of periodic CSI reporting and clarification on p-C and CBSR signalling,13.2.0
,RP-72,RP-161080,2144,-,,CR on SI window combining for MTC,13.2.0
,RP-72,RP-161080,2145,-,,Avoiding simultaneous configuration of LWA and DC for a UE,13.2.0
,RP-72,RP-161080,2146,-,,Miscellaneous RRC corrections for LWA,13.2.0
,RP-72,RP-161080,2147,1,,Autonomous WLAN measurement ID removal,13.2.0
,RP-72,RP-161080,2149,1,,Correction to channel number range,13.2.0
,RP-72,RP-161080,2150,-,,Correction of backhaul bandwidth description,13.2.0
,RP-72,RP-161080,2151,1,,Correction on frequency hopping signaling,13.2.0
,RP-72,RP-161075,2152,1,,Support of CRS-Assistance signaling for the DL Control Channel IM,13.2.0
,RP-72,RP-161078,2154,-,,Correction on condition nonFullConfig in dual connectivity,13.2.0
,RP-72,RP-161080,2159,1,,Correction on system information handling in eMTC,13.2.0
,RP-72,RP-161080,2160,1,,Correction on essential system information missing,13.2.0
,RP-72,RP-161080,2162,-,,Steering command during T350,13.2.0
,RP-72,RP-161080,2163,1,,UE behaviours while configured with steeringCommandWLAN (release),13.2.0
,RP-72,RP-161077,2166,1,,"Correction of IE name ""systemInformationBlockType1Dedicated""",13.2.0
,RP-72,RP-161080,2167,-,,Clarification of timer description for MCLD,13.2.0
,RP-72,RP-161080,2169,-,,Clarification on the usage of threshold conditions for sidelink relay UE,13.2.0
,RP-72,RP-161080,2170,-,,Corrections to LWA,13.2.0
,RP-72,RP-161080,2171,-,,Variable Handling for RCLWI,13.2.0
,RP-72,RP-161080,2174,1,,Correction on configuration of PRACH and MPDCCH for RA procedure for BL UEs or UEs in CE,13.2.0
,RP-72,RP-161080,2175,-,,Clarification on LWA,13.2.0
,RP-72,RP-161080,2176,1,,Miscellaneous corrections,13.2.0
,RP-72,RP-161080,2180,-,,Correction on FDD/TDD differentiation for Rel-13 capabilities,13.2.0
,RP-72,RP-161080,2181,1,,Correction on the definition of sc-mcch-duration,13.2.0
,RP-72,RP-161080,2182,-,,System information acquisition for SC-PTM reception on non-Pcell,13.2.0
,RP-72,RP-161080,2183,-,,Corrections on capability report for eCA,13.2.0
,RP-72,RP-161080,2185,1,,Corrections to RS-SINR configuration,13.2.0
,RP-72,RP-161080,2186,1,,UL UE Categories support for 64 QAM,13.2.0
,RP-72,RP-161080,2188,1,,Correction on SI update for eDRX,13.2.0
,RP-72,RP-161080,2189,-,,Add the field description for mpdcch-NarrowbandsToMonitor-r13,13.2.0
,RP-72,RP-161080,2192,-,,WLAN measurements and user preference,13.2.0
,RP-72,RP-161080,2193,1,,Miscellaneous corrections resulting from REL-13 ASN.1 review,13.2.0
,RP-72,RP-161080,2195,-,,Correction to eMTC message classes and logical channels,13.2.0
,RP-72,RP-161080,2198,-,,Some eCA related corrections,13.2.0
,RP-72,RP-161080,2199,1,,PUCCH SCell corrections,13.2.0
,RP-72,RP-161080,2200,1,,Small corrections of timer description for Sidelink,13.2.0
,RP-72,RP-161080,2201,-,,Clarification of use of extended timer values for UEs that support CE mode B,13.2.0
,RP-72,RP-161080,2202,2,,Correction to UL SPS operation,13.2.0
,RP-72,RP-161080,2203,1,,UE Power Class in UE capability signaling,13.2.0
,RP-72,RP-161080,2204,-,,Correction to FD-MIMO field descriptions,13.2.0
,RP-72,RP-161080,2205,1,,Miscellaneous eMTC corrections,13.2.0
,RP-72,RP-161080,2206,-,,Further miscellaneous eMTC corrections,13.2.0
,RP-72,RP-161080,2207,-,,Correction to Initial CE Level,13.2.0
,RP-72,RP-161080,2209,2,,Feature Group Indicators and UE capabilities for eMTC,13.2.0
,RP-72,RP-161080,2210,2,,CR to capture CIoT optimizations for non-NB-IoT UEs,13.2.0
,RP-72,RP-161080,2211,-,,Valid subframes for FDD and TDD DL transmissions,13.2.0
,RP-72,RP-161080,2216,1,,Avoiding conflict between rel13 LWA/LWIP and rel12 RALWI,13.2.0
,RP-72,RP-161078,2220,-,,Clarification on the presence of ul-64QAM-r12 for DL-only bands,13.2.0
,RP-72,RP-161080,2221,-,,Correction on keeping SCG upon inter eNB handove,13.2.0
,RP-72,RP-161080,2222,-,,The granularity of LWAAP entity,13.2.0
,RP-72,RP-161080,2223,-,,Clarification on WLAN measurment,13.2.0
,RP-72,RP-161080,2224,-,,The handling of WLAN status monitoring,13.2.0
,RP-72,RP-161080,2226,1,,Clarification on the handover from the MeNB to the SeNB,13.2.0
,RP-72,RP-161080,2230,1,,Restricting Unattended Data Traffic,13.2.0
,RP-72,RP-161211,2231,7,,Introduction of NB-IoTin 36.331,13.2.0
,RP-72,RP-161080,2233,-,,Correction to T302 and T308 conflict issue,13.2.0
,RP-72,RP-161080,2234,1,,Various corrections to MTCe related ASN.1 code and field descriptions,13.2.0
,RP-72,RP-161080,2235,-,,Clarification to field description for the timer T360,13.2.0
,RP-72,RP-161080,2236,-,,Clarification to ordering of Rel13 Frequency priority lists,13.2.0
,RP-72,RP-161080,2238,1,,Introduction of LWIP counter,13.2.0
,RP-72,RP-161080,2239,1,,Clarification on EpdcchSetConfig for eMTC,13.2.0
,RP-72,RP-161080,2240,2,,"Skipping fallback ""2DL + 1UL"" CA in UE capability report in Rel 13",13.2.0
,RP-72,RP-161270,2241,3,,NAS timer settings for eMTC,13.2.0
09/2016,RP-73,RP-161758,2242,1,,Correction to access barring checking for network sharing case,13.3.0
,RP-73,RP-161757,2244,1,,Correction to LWIP and LWA,13.3.0
,RP-73,RP-161754,2245,2,,Backward compatibility of CA band combination signalling,13.3.0
,RP-73,RP-161756,2248,1,,Correction on measurement reporting for WLAN,13.3.0
,RP-73,RP-161756,2249,1,,Correction on WLAN authentication,13.3.0
,RP-73,RP-161756,2250,2,,"Corrections to simultaneous configuration of LWA, RCLWI and LWIP",13.3.0
,RP-73,RP-161756,2253,-,,Correction on WLAN connection management,13.3.0
,RP-73,RP-161758,2254,1,,Corrections to TS36.331,13.3.0
,RP-73,RP-161758,2258,2,,Issue on resume procedure,13.3.0
,RP-73,RP-161758,2262,-,,Corrections to NB-IoT in 36.331,13.3.0
,RP-73,RP-161758,2263,-,,Cleanup of the NB-IoT ASN.1,13.3.0
,RP-73,RP-161758,2266,3,,Miscellaneous corrections to clause 4 and 5 for NB-IoT,13.3.0
,RP-73,RP-161751,2268,3,,Clarification to intra-band contiguous CA capabilities,13.3.0
,RP-73,RP-161759,2269,-,,Clarification on RRC processing delay for CIoT,13.3.0
,RP-73,RP-161759,2270,2,,Supporting new UE Rx – Tx time difference mapping table,13.3.0
,RP-73,RP-161758,2272,1,,Alignment of procedure when handling up-CIoT-EPS-Optimisation,13.3.0
,RP-73,RP-161754,2273,1,,Simplification of UE capability reporting procedure,13.3.0
,RP-73,RP-161752,2274,2,,Corrections on system information acquisition for Sidelink discovery,13.3.0
,RP-73,RP-161756,2275,1,,Small corrections regarding (WLAN) measurement reporting,13.3.0
,RP-73,RP-161758,2279,-,,Correction on cell reslection procedure while T300 is running,13.3.0
,RP-73,RP-161758,2280,1,,Correction on full configuration,13.3.0
,RP-73,RP-161758,2281,1,,Correction on SRB addition and modification,13.3.0
,RP-73,RP-161756,2282,1,,Clarifications on RCLWI,13.3.0
,RP-73,RP-161758,2283,1,,Introduction of DelayTolerantAccess establishment cause in NB-IoT,13.3.0
,RP-73,RP-161762,2284,1,,Maximum number of simultaneous UL PDCP delay measurements for FeMDT,13.3.0
,RP-73,RP-161762,2287,2,,Clarification on DRX cycle used by the UE,13.3.0
,RP-73,RP-161755,2288,1,,Invalidation of stored system information in connected mode,13.3.0
,RP-73,RP-161755,2289,1,,Clarification on bit mapping of fdd-DownlinkOrTddSubframeBitmapLC and fdd-UplinkSubframeBitmapLC,13.3.0
,RP-73,RP-161759,2290,-,,Correction on C-IoT optimizations for non-NB-IoT UE,13.3.0
,RP-73,RP-161749,2295,1,,Clarification on timer handling for zero value,13.3.0
,RP-73,RP-161759,2299,-,,Measurement configuration during RRC resume in CIoT,13.3.0
,RP-73,RP-161755,2301,1,,Correction on UEPagingCoverageInformation,13.3.0
,RP-73,RP-161749,2305,1,,DRB re-setup in Full Configuration,13.3.0
,RP-73,RP-161755,2306,1,,Rel-13 correction for eMTC parameter values,13.3.0
,RP-73,RP-161753,2307,1,,CR on forwarding LAA measurement results for DC,13.3.0
,RP-73,RP-161756,2309,1,,Clarification on associationTimer,13.3.0
,RP-73,RP-161756,2310,-,,Clarification on PDCP-Config and statusFeedback for LWA,13.3.0
,RP-73,RP-161756,2311,1,,Order of addition and removal of WLAN-Identifiers,13.3.0
,RP-73,RP-161756,2313,-,,Multiple WLAN measurement objects on the same frequency,13.3.0
,RP-73,RP-161755,2315,-,,Correction about eMTC frequency hopping parameters,13.3.0
,RP-73,RP-161753,2317,1,,Handling of tdd-Config-r10 for LAA Scell,13.3.0
,RP-73,RP-161760,2318,1,,Introduction of 1.2Gbps and 1.6Gbps UE categories in Rel-13,13.3.0
,RP-73,RP-161755,2320,2,,Extended T310 timer values for eMTC,13.3.0
,RP-73,RP-161761,2323,1,,Introducing UE capability of Rel 13 CCH IM,13.3.0
,RP-73,RP-161761,2324,1,,Introducing UE capability of CRS-IM for TM 1-9,13.3.0
,RP-73,RP-161827,2325,2,,Continuous uplink transmission in eMTC,13.3.0
,RP-73,RP-161755,2328,1,,Correction on PUSCH repetition numbers for CE Mode A,13.3.0
,RP-73,RP-161755,2329,-,,Frequency hopping configuration for paging,13.3.0
,RP-73,RP-161758,2334,2,,Reservation of RA resources in NB-IoT,13.3.0
,RP-73,RP-161754,2336,1,,Extended PHR corrections,13.3.0
,RP-73,RP-161756,2337,1,,Corrections for LWA/LWIP,13.3.0
,RP-73,RP-161762,2338,3,,Correction on 12/16-port CSI-RS resource configuration for FD-MIMO,13.3.0
,RP-73,RP-161755,2339,2,,Corrections in Rel-13 eMTC SI acquisition,13.3.0
,RP-73,RP-161758,2342,-,,Correction of downlink gap applicability for NB-IoT,13.3.0
,RP-73,RP-161751,2344,1,,Indication of the maxLayersMIMO,13.3.0
,RP-73,RP-161758,2346,-,,nrs-Power signaling for NB-IoT non-anchor carrier,13.3.0
09/2016,RP-73,RP-161746,2261,1,,Introducing V2V to TS 36.331,14.0.0
,RP-73,RP-161745,2340,1,,Introduction of enhanced LAA for LTE,14.0.0
,RP-73,RP-161747,2341,-,,Introduction of L2 Latency reduction techniques,14.0.0
12/2016,RP-74,RP-162318,2362,-,,Clarification on the RRC connection resume procedure,14.1.0
,RP-74,RP-162313,2364,1,,Clarification on AS-Config,14.1.0
,RP-74,RP-162316,2366,1,,Corrections to LWA release,14.1.0
,RP-74,RP-162327,2373,1,,Signalling of LWIP aggregation,14.1.0
,RP-74,RP-162318,2375,1,,Miscellaneous corrections to TS 36.331,14.1.0
,RP-74,RP-162317,2377,-,,Clarification on valid value range of codebookConfigNx fields,14.1.0
,RP-74,RP-162321,2378,-,,Miscellaneous corrections to eLAA,14.1.0
,RP-74,RP-162311,2381,-,,FDD&TDD diff for mbms-AsyncDC,14.1.0
,RP-74,RP-162316,2386,-,,Corrections to WLAN status monitoring,14.1.0
,RP-74,RP-162314,2389,-,,Clarification to the security mode command procedure for NB-IoT,14.1.0
,RP-74,RP-162318,2391,-,,Clarification on UE power class 2 indication,14.1.0
,RP-74,RP-162312,2394,-,,Correction on UE behavior in Paging procedure,14.1.0
,RP-74,RP-162314,2396,-,,Corrections to NB-IoT SystemInformationBlockType2 handling,14.1.0
,RP-74,RP-162314,2398,1,,Data available for transmission,14.1.0
,RP-74,RP-162315,2400,1,,Correction on Downlink power allocation for SC-PTM,14.1.0
,RP-74,RP-162328,2402,-,,Corrections on V2V in TS 36.331,14.1.0
,RP-74,RP-162314,2403,-,,Correction on field description of up/cp-CIoT-EPS-Optimisation,14.1.0
,RP-74,RP-162327,2404,-,,Extension of PollByte,14.1.0
,RP-74,RP-162317,2407,-,,Clarification on Rel-13 CCH-IM UE capability,14.1.0
,RP-74,RP-162317,2411,-,,Configuration of DMTC for neighbour and serving cells in LAA carrier frequency,14.1.0
,RP-74,RP-162314,2413,-,,Clarification on uplink carrier frequency,14.1.0
,RP-74,RP-162314,2415,-,,NB-IoT RRC Processing Delays,14.1.0
,RP-74,RP-162314,2420,1,,Correction of connection suspension related aspects,14.1.0
,RP-74,RP-162317,2422,-,,Clarification regarding on CSI-RS resource configuration for FD-MIMO,14.1.0
,RP-74,RP-162316,2424,-,,Clearing of measurements upon reporting WLAN unavailability,14.1.0
,RP-74,RP-162313,2428,-,,Minor changes regarding UE category,14.1.0
,RP-74,RP-162309,2435,1,,Correction of NOTE 3 in UE-EUTRA-Capability related to multiple CA-MIMO-ParametersDL/UL,14.1.0
,RP-74,RP-162311,2441,1,,Clarification on reporting of the plmn-IdentityList,14.1.0
,RP-74,RP-162317,2446,2,,Correction on SSTD Measurement Reporting,14.1.0
,RP-74,RP-162322,2448,1,,Introduce Enhancements for High Speed in 36.331,14.1.0
,RP-74,RP-162312,2451,-,,System information update for eDRX UEs,14.1.0
,RP-74,RP-162317,2453,1,,Correction on ACDC handling,14.1.0
,RP-74,RP-162328,2457,1,,Correction and Clarification to TS 36.331,14.1.0
,RP-74,RP-162313,2459,1,,Correction to frequecy hopping configuration,14.1.0
,RP-74,RP-162314,2461,-,,Correction to non-anchor carrier configuration,14.1.0
,RP-74,RP-162329,2462,1,,UE capabilities for Latency Reduction,14.1.0
,RP-74,RP-162311,2466,1,,Conrrections on sidelink pre-configurations and default configurations,14.1.0
,RP-74,RP-162317,2469,-,,Minor corrections for Rel-13 eD2D,14.1.0
,RP-74,RP-162324,2471,3,,Introduction of SRS switching for LTE,14.1.0
,RP-74,RP-162325,2473,1,,Introduction of MUST,14.1.0
,RP-74,RP-162314,2474,-,,Clarification on system information acquisition for NB-IoT,14.1.0
,RP-74,RP-162314,2476,-,,Editorial correction for NB-IoT,14.1.0
,RP-74,RP-162314,2478,-,,Acknowledgement delay of RRCConnectionRelease message in NB-IoT,14.1.0
,RP-74,RP-162320,2484,-,,Introduction of new UL category in Rel-13,14.1.0
,RP-74,RP-162327,2485,-,,Addition of eCall over IMS Indication in SIB1,14.1.0
,RP-74,RP-162313,2488,-,,DMRS scrambling sequence initialization parameter for MPDCCH,14.1.0
,RP-74,RP-162313,2490,-,,RSRP threshold when only CE level 0 is used,14.1.0
,RP-74,RP-162313,2492,-,,Correction on fdd-DownlinkOrTddSubframeBitmapBR,14.1.0
,RP-74,RP-162313,2495,-,,Correction to presence of uplink frequency hopping interval parameter,14.1.0
,RP-74,RP-162315,2497,1,,Correction to SC-PTM scheduling period start offset,14.1.0
,RP-74,RP-162316,2504,-,,Correction to WLAN measurement configuration,14.1.0
