Change history (after approval),,,,,,,
Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
,RP-77,RP-171915,1059,-,F,Remove the description of Inter RAT Redirection value for MMTEL,14.4.0
,RP-77,RP-171919,1061,-,A,Clarification on SCell status during PUCCH SCell change/removal,14.4.0
2017-12,RP-78,RP-172615,1048,7,B,Introduction of the overheating indication,14.5.0
,RP-78,RP-172624,1055,4,A,Corrections on paging monitoring in RRC_CONNECTED in Rel-13 eMTC,14.5.0
,RP-78,RP-172617,1062,3,F,Corrections to V2X in TS 36.300,14.5.0
,RP-78,RP-172616,1066,1,F,Correction on TS 36.300 for support of larger maximum PDSCH/PUSCH channel bandwidth for feMTC,14.5.0
,RP-78,RP-172617,1083,1,F,Clarification to Mapping Between Service Types and V2X Frequencies,14.5.0
,RP-78,RP-172615,1085,-,F,Protection of Redirection to GERAN,14.5.0
2017-12,RP-78,RP-172614,1086,1,B,Baseline CR for Rel.15 NR (RAN3 part),15.0.0
2018-03,RP-79,RP-180444,1088,-,A,CR on CBR measurement,15.1.0
,RP-79,RP-180444,1089,3,A,Miscellaneous correction to V2X in TS 36.300,15.1.0
,RP-79,RP-180445,1094,1,A,Missing description of RRC Connection Re-establishment for the Control plane,15.1.0
,RP-79,RP-180441,1101,1,A,Correction on the SI-RNTI for MPDCCH,15.1.0
,RP-79,RP-180440,1104,-,F,Clarification for the use of en-gNB in LTE Stage-2,15.1.0
,RP-79,RP-180441,1107,1,A,Measurement Requirements for LAA/WiFi Hardware Sharing Problem,15.1.0
,RP-79,RP-180443,1113,-,A,Reference Signals for MBSFN with 1.25kHz and 7.5khz sub-carrier spacing,15.1.0
,RP-79,RP-180447,1116,-,F,RoHC support for Mission Critical services over MBMS,15.1.0
,RP-79,RP-180440,1117,-,F,Clarification on HRL for EN-DC,15.1.0
,RP-79,RP-180440,1118,-,F,Stage 2 alignment for NSA Energy Savings,15.1.0
,RP-79,RP-180442,1121,-,A,Paging failure in CE Capable UEs,15.1.0
,RP-79,RP-180440,1122,-,B,E-UTRA - NR Cell Resource Coordination,15.1.0
2018-06,RP-80,RP-181216,0998,6,B,Introduction of New Radio Access Technology in TS 36.300,15.2.0
,RP-80,RP-181222,1073,1,B,Introduction of QoE Measurement Collection for LTE,15.2.0
,RP-80,RP-181221,1076,4,B,Running 36.300 CR to introduce assistance information for local cache,15.2.0
,RP-80,RP-181218,1084,2,B,Introduction of shortened TTI and processing time for LTE,15.2.0
,RP-80,RP-181226,1090,3,B,Introduction of DEFLATE based UDC Solution,15.2.0
,RP-80,RP-181171,1102,5,A,Introduction of support for MAC PDU containing UE contention resolution identity MAC control element without RRC response message in NB-IoT,15.2.0
,RP-80,RP-181234,1124,2,A,Correction to V2X descriptions in TS 36.300,15.2.0
,RP-80,RP-181248,1126,3,B,Introduction of eV2X in TS 36.300,15.2.0
,RP-80,RP-181252,1127,3,B,Introduction of further NB-IoT enhancements other than EDT in TS 36.300,15.2.0
,RP-80,RP-181224,1128,3,B,Introduction of EDT for eMTC and NB-IoT enhancements in TS 36.300,15.2.0
,RP-80,RP-181224,1134,2,B,Introduction of enhancements for eMTC excluding EDT,15.2.0
,RP-80,RP-181214,1135,-,F,Adding en-gNB definition to LTE Stage-2,15.2.0
,RP-80,RP-181250,1137,1,B,Stage-2 description of euCA,15.2.0
,RP-80,RP-181228,1138,-,B,Enabling MBMS Bearer Event Notification,15.2.0
,RP-80,RP-181253,1139,4,B,Introduction on Rel-15 Aerial UE functionality,15.2.0
,RP-80,RP-181233,1141,1,F,Corrections on Delivering Data with Complete Message,15.2.0
,RP-80,RP-181233,1144,-,A,Introduction of UL skipping for latency reduction,15.2.0
,RP-80,RP-181216,1145,2,B,Introduce reportCGI towards NR neighbour cell,15.2.0
,RP-80,RP-181235,1147,-,A,Introduction of relaxed monitoring for NB-IoT and MTC,15.2.0
,RP-80,RP-181216,1148,2,F,Support for inter-RAT handover from EN-DC,15.2.0
,RP-80,RP-181234,1150,2,A,Corrections to V-RNTI Handling,15.2.0
,RP-80,RP-181223,1151,1,B,Introduction of E-UTRA connected to 5GCN,15.2.0
,RP-80,RP-181215,1152,-,F,X2 partial reset for EN-DC,15.2.0
,RP-80,RP-181215,1153,-,F,List of served cells for X2 connection between eNB and en-gNB,15.2.0
,RP-80,RP-181215,1154,-,F,Addition of 'No EN-DC' attribute for the Neighbour Relation Table,15.2.0
,RP-80,RP-181247,1156,1,B,Introduction of Ultra Reliable Low Latency Communication for LTE,15.2.0
,RP-80,RP-181232,1159,-,A,Clarification on Connection Establishment Indication procedure scenarios,15.2.0
,RP-80,RP-181228,1160,-,B,Triggering UE capability info retrieval using DL NAS TRANSPORT (Stage 2),15.2.0
,RP-80,RP-181255,1162,-,A,UE Radio Access Capability Size Reduction,15.2.0
,RP-80,RP-181216,1163,3,F,ANR stage 2 clean up,15.2.0
,RP-80,RP-181228,1164,-,B,Retrieve UE Context at UE Re-establishment,15.2.0
,RP-80,RP-181249,1166,-,B,Introduce feLAA in TS 36.300,15.2.0
2018-09,RP-81,RP-181960,1140,1,B,Introduction of QoE Measurement Collection for MTSI services,15.3.0
,RP-81,RP-181939,1155,2,C,Clarification on LTE Overheating mechanism in EN-DC,15.3.0
,RP-81,RP-181949,1170,-,D,Independent cell (de)activation and duplication (de)activation,15.3.0
,RP-81,RP-181948,1171,1,F,CR on RAN1 synchronization agreement in 36.300,15.3.0
,RP-81,RP-181945,1172,-,F,Corrections to carrier definition for TDD in 36.300,15.3.0
,RP-81,RP-181944,1175,-,F,Minor corrections for TS 36300 for eMTC excluding EDT,15.3.0
,RP-81,RP-181946,1184,-,F,Miscellaneous correction to FeLAA in TS 36.300,15.3.0
,RP-81,RP-181950,1185,-,F,Stage 2 Changes based on CN type indication for Redirection from ng-eNB to E-UTRA,15.3.0
,RP-81,RP-181942,1186,1,F,Clarification on SCTP association establishment – for 36.300,15.3.0
,RP-81,RP-181963,1188,1,A,Correction on Authentication Failure handling in case of eNB CP Relocation,15.3.0
,RP-81,RP-181960,1189,1,F,Data forwarding for Retrieve UE Context in case of RRC connection re-establishment,15.3.0
,RP-81,RP-181942,1190,-,F,Corrections on resource coordination in stage-2,15.3.0
,RP-81,RP-181941,1192,-,F,[SON/ANR] Stage 2 updates,15.3.0
2018-12,RP-82,RP-182675,1182,6,F,Corrections on handover for E-UTRA connected to 5GC,15.4.0
,RP-82,RP-182678,1193,,F,Correction for duplication based on Rel-14 TX profile,15.4.0
,RP-82,RP-182675,1195,,F,Clarification of features not supported in NB-IoT,15.4.0
,RP-82,RP-182671,1197,,F,EDT when resuming in a new eNB,15.4.0
,RP-82,RP-182678,1199,,F,Correction on V2X sidelink communication in TS 36.300,15.4.0
,RP-82,RP-182675,1200,,F,Inter-RAT Handover from GERAN or UTRAN to E-UTRA configured with EN-DC (36.300),15.4.0
,RP-82,RP-182671,1201,,F,Clarification on when UL data transmission in EDT is not considered successful,15.4.0
,RP-82,RP-182649,1202,,F,Correction for E-UTRA connected to 5GC Stage-2,15.4.0
,RP-82,RP-182681,1203,,F,Corrections on EDT,15.4.0
,RP-82,RP-182660,1206,,F,Stage 2 CR on Measurement gap configuration scenarios,15.4.0
,RP-82,RP-182672,1207,,B,MBMS reception in Receive Only Mode,15.4.0
,RP-82,RP-182676,1209,,F,Removing NG-RAN specific statements,15.4.0
,RP-82,RP-182665,1210,,F,Correction on ANR related information,15.4.0
,RP-82,RP-182665,1211,,F,36.300 CR on Correction of Physical Layer Resource to Cell Resource,15.4.0
,RP-82,RP-182847,1212,2,B,Addition of an SPID value for vehicle UE subscriber,15.4.0
2019-03,RP-83,RP-190553,1213,1,F,Corrections to LTE Stage-2,15.5.0
,RP-83,RP-190552,1216,1,F,Cross-carrier scheduling configuration with shortened processing time,15.5.0
,RP-83,RP-190551,1219,2,F,Correction to EDT,15.5.0
,RP-83,RP-190549,1224,1,F,Correction for non-anchor carrier configuration for (CP) connection re-establishment,15.5.0
,RP-83,RP-190548,1226,-,A,Removal of 62MHz frequency seperation restriction for LTE LAA DL operations,15.5.0
,RP-83,RP-190548,1227,-,F,Correction on eNB CP Relocation,15.5.0
,RP-83,RP-190544,1228,-,F,Introducing a target E-UTRA cell's NCR towards an NR cell for performing EN-DC,15.5.0
,RP-83,RP-190561,1229,-,F,Introduction of TNL Address discovery for EN-DC,15.5.0
,RP-83,RP-190553,1230,-,F,Adding the transfer of the PSCell information for LI purposes,15.5.0
2019-06,RP-84,RP-191387,1233,-,F,Miscellaneous corrections to LTE Stage-2,15.6.0
,RP-84,RP-191374,1234,-,F,No support of IRAT HO from NR to EN-DC,15.6.0
,RP-84,RP-191386,1235,1,F,CR on 36.300 for SRB cell mapping for CA duplication,15.6.0
,RP-84,RP-191387,1236,1,F,SN Status Transfer applicability for Re-establishment,15.6.0
,RP-84,RP-191383,1238,-,A,Multiple Cell ID broadcast for E-UTRAN sharing,15.6.0
,RP-84,RP-191428,1239,2,F,RAN sharing with multiple Cell ID broadcast,15.6.0
2019-09,RP-85,RP-192197,1241,1,F,Add new release 15 QCIs into CAPC mapping table,15.7.0
,RP-85,RP-192196,1243,1,F,Correction on EPS fallback for LTE-5GC,15.7.0
,RP-85,RP-192195,1245,1,A,Introduction of DL channel quality reporting,15.7.0
,RP-85,RP-192190,1249,-,F,Independent migration to IPv6 on S1-U for en-gNB's,15.7.0
,RP-85,RP-192194,1250,1,F,Location Reporting: effective PSCell ID reporting,15.7.0
2019-12,RP-86,RP-192941,1252,3,F,Correction on inter-frequency neighbour cell measurements,15.8.0
,RP-86,RP-192946,1256,-,B,Introduction of Additional RRM Policy Index (ARPI),16.0.0
,RP-86,RP-192946,1257,-,F,TS36.300 Removal of Requirement for Exchanging Complete Cell List over X2,16.0.0
2020-03,RP-87,RP-200341,1240,5,F,Missing QCI to CAPC mapping,16.1.0
,RP-87,RP-200351,1258,1,B,Introduction of RACS and DL RRC segmentation,16.1.0
,RP-87,RP-200361,1259,1,B,Introduction of additional enhancements for NB-IoT in TS 36.300,16.1.0
,RP-87,RP-200336,1263,1,A,Handling of UE Radio Capability for Paging in NB-IoT and eMTC,16.1.0
,RP-87,RP-200360,1267,1,B,Introduction of Rel-16 eMTC additional enhancements,16.1.0
,RP-87,RP-200348,1268,2,B,CR for 36.300 for CA&DC enh,16.1.0
,RP-87,RP-200364,1270,2,B,Introduction of even further mobility enhancement in E-UTRAN,16.1.0
,RP-87,RP-200346,1271,-,B,Introduction of 5G V2X with NR Sidelink,16.1.0
,RP-87,RP-200334,1273,-,A,Propagation of Roaming and Access Restriction information in E-UTRAN in non-homogenous eNB deployments,16.1.0
,RP-87,RP-200352,1276,-,B,Introduction of NR Industrial IoT features,16.1.0
2020-07,RP-88,RP-201193,1277,3,F,Miscellaneous corrections to TS 36.300 for Rel-16 NB-IoT,16.2.0
,RP-88,RP-201181,1280,1,F,Stage-2 updates for IIOT (36.300),16.2.0
,RP-88,RP-201192,1281,2,F,Miscellaneous corrections to Rel-16 eMTC enhancements,16.2.0
,RP-88,RP-201195,1284,1,F,Corrections to even further mobility enhancement in E-UTRAN,16.2.0
,RP-88,RP-201190,1286,1,F,CR to 36.300 on support of inter-RAT HO from SA to EN-DC,16.2.0
,RP-88,RP-201176,1287,1,F,Correction for NR sidelink communication,16.2.0
,RP-88,RP-201165,1289,-,A,Correction of connected en-gNB Identifier,16.2.0
,RP-88,RP-201165,1291,-,A,Correction for Network Sharing,16.2.0
,RP-88,RP-201168,1293,-,A,CR 36.300 for support of WUS,16.2.0
,RP-88,RP-201180,1294,-,B,Signalling UE capability Identity,16.2.0
,RP-88,RP-201184,1295,-,B,Addition of SON features,16.2.0
,RP-88,RP-201195,1296,1,B,Baseline CR for introducing Rel-16 LTE further mobility enhancements,16.2.0
2020-09,RP-89,RP-201936,1265,3,F,System support for Wake Up Signal,16.3.0
,RP-89,RP-201928,1297,-,F,Addition of PUR RNTI in E-UTRA related UE identities,16.3.0
,RP-89,RP-201928,1300,1,F,Miscellaneous corrections to NB-IoT and eMTC Rel-16 enhancements,16.3.0
,RP-89,RP-201933,1302,-,F,DAPS handover corrections,16.3.0
,RP-89,RP-201922,1306,1,F,Misc corrections for Rel-16 DCCA,16.3.0
,RP-89,RP-201933,1309,1,F,Correction on TS36.300 for CHO,16.3.0
,RP-89,RP-201938,1311,3,F,CR to 36.300 on support of NeedForGap capability,16.3.0
,RP-89,RP-201931,1314,1,F,Introducing UE Radio Capability Mapping procedure for EN-DC,16.3.0
2020-12,RP-90,RP-202788,1299,2,A,Clarification to completion of UP-EDT procedure when using RLC AM,16.4.0
,RP-90,RP-202782,1320,1,F,Clarification on no support of CA or DC with DAPS,16.4.0
,RP-90,RP-202780,1322,1,F,CP length and reference signal for MBSFN with sub-carrier spacing of 0.375 kHz and 2.5 kHz,16.4.0
,RP-90,RP-202788,1324,1,F,Miscellaneous Stage-2 corrections,16.4.0
,RP-90,RP-202782,1330,-,F,MobEnh Stage-2 corrections,16.4.0
,RP-90,RP-202782,1331,-,F,Correction for LTE CHO and Full Configuration,16.4.0
,RP-90,RP-202779,1332,-,F,Correction on immediate suspension,16.4.0
2021-03,RP-91,RP-210698,1335,-,F,Non-support of CHO/CPC with LTE/5GC,16.5.0
2021-06,RP-92,RP-211473,1336,1,F,Removing ambiguous legacy and normal terms from handover descriptions,16.6.0
,RP-92,RP-211470,1338,1,F,Clarification on LTE DAPS and sidelink on 36.300,16.6.0
,RP-92,RP-211479,1339,1,F,Clarification on RLF detection of source PCell,16.6.0
,RP-92,RP-211479,1341,1,F,Miscellaneous corrections to DAPS handover,16.6.0
,RP-92,RP-211344,1346,1,F,Correction on LTE aerial feature,16.6.0
,RP-92,RP-211479,1347,-,F,36.300 correction for CHO early data forwarding in MeNB to eNB Change scenario,16.6.0
2021-12,RP-94,RP-213342,1350,1,F,Miscellaneous corrections,16.7.0
2022-03,RP-95,RP-220472,1358,-,A,Clarification of RSRP measurement triggering for number of cells for UAVs,16.8.0
2022-03,RP-95,RP-220506,1333,3,D,Inclusive Language Review for TS 36.300,17.0.0
,RP-95,RP-220837,1352,1,B,Introduction of MINT [MINT],17.0.0
,RP-95,RP-220495,1353,1,B,Introducing support of UP IP for EPC connected architectures using NR PDCP,17.0.0
,RP-95,RP-220507,1354,1,B,Introduction of Rel-17 enhancements for NB-IoT and eMTC,17.0.0
,RP-95,RP-220488,1355,-,B,Running CR to 36300 for Multi-USIM devices support,17.0.0
,RP-95,RP-220509,1356,2,B,Introduction of IoT NTN Stage 2,17.0.0
,RP-95,RP-220510,1359,1,C,UE Security Capabilities signaling in E-UTRAN [UE_Sec_Caps],17.0.0
,RP-95,RP-220508,1360,-,B,Introduction of new bands and bandwidth allocation for LTE-based 5G terrestrial broadcast,17.0.0
,RP-95,RP-220839,1362,-,B,BLCR to 36.300_Addition of SON features enhancement,17.0.0
2022-06,RP-96,RP-221738,1363,2,B,Introduction of gNB ID length reporting in the NR CGI report [gNB_ID_Length],17.1.0
,RP-96,RP-221737,1364,2,F,IoT NTN Stage 2 Corrections,17.1.0
,RP-96,RP-221733,1366,1,F,RACH optimisation in EN-DC secondary cell,17.1.0
,RP-96,RP-221733,1368,1,F,Correction on R17 SON MDT for TS36.300,17.1.0
2022-09,RP-97,RP-222522,1369,1,F,Correction to IoT NTN stage 2 description,17.2.0
2022-12,RP-98,RP-223405,1373,1,A,Correction on measurement reporting for interference detection in UAV,17.3.0
,RP-98,RP-223414,1374,-,F,Removal of FFS from LTE Relay description,17.3.0
,RP-98,RP-223409,1375,2,F,IoT NTN corrections,17.3.0
,RP-98,RP-223409,1376,-,F,Correction to IoT NTN about constructing the Mapped Cell ID,17.3.0
2023-03,RP-99,RP-230696,1377,1,F,IoT-NTN Stage-2 correction,17.4.0
,RP-99,RP-230696,1378,-,F,Stage-2 correction on TDD support for IoT NTN,17.4.0
,RP-99,RP-230696,1381,2,F,Correction related to AS deactivation due to discontinuous coverage,17.4.0
2023-06,RP-100,RP-231417,1383,2,F,Correction for R17 IoT NTN,17.5.0
,RP-100,RP-231417,1384,2,F,Miscellaneous Stage 2 corrections for IoT NTN,17.5.0
,RP-100,RP-231412,1385,2,F,Correction on handover procedure completion,17.5.0
2023-12,RP-102,RP-233889,1390,-,F,"Introduction of new attributes ""Resource Coordination Only"" in ANR",17.6.0
2023-12,RP-102,RP-233891,1387,2,B,Introduction of IoT NTN enhancements,18.0.0
,RP-102,RP-233892,1389,-,B,Introduction of Enhanced LTE Support for Uncrewed Aerial Vehicles,18.0.0
,RP-102,RP-233909,1391,-,B,Addition of SON features enhancement,18.0.0
2024-03,RP-103,RP-240698,1394,-,F,Handover for Reduced Capability,18.1.0
,RP-103,RP-240661,1395,-,F,Corrections to Enhanced LTE Support for Uncrewed Aerial Vehicles,18.1.0
,RP-103,RP-240660,1396,1,F,Corrections to stage 2 for IoT NTN,18.1.0
,RP-103,RP-240660,1399,-,F,Correction of timer-based conditional handover for IoT NTN,18.1.0
2024-06,RP-104,RP-241556,1401,2,F,IoT NTN measurement corrections,18.2.0
,RP-104,RP-241553,1403,-,A,IoT NTN Kmac corrections,18.2.0
,RP-104,RP-241544,1404,-,F,Correction on Inter-system MRO,18.2.0
2024-09,RP-105,RP-242237,1405,1,F,Correction for IoT NTN neighbour cell measurements and TN to NTN mobility,18.3.0
2024-12,RP-106,RP-243228,1409,1,F,IoT NTN Stage 2 correction to eMTC CHO,18.4.0
,RP-106,RP-243228,1410,-,F,Correction on UE Location Information Reporting in IoT-NTN,18.4.0
,RP-106,RP-243221,1413,1,F,Alignment of highProrityAccess cause in RRC Establishment and Resume,18.4.0
,RP-106,RP-243228,1414,1,F,Correction on measurement,18.4.0
,RP-106,RP-243228,1415,-,F,Coarse UE Location Information Reporting from MME to eNB for NB-IoT UEs,18.4.0
2025-06,RP-108,RP-251696,1417,2,F,Corrections to location-based measurement,18.5.0
,RP-108,RP-251692,1419,1,A,Clarification on redirection and cell reselection to NR NTN,18.5.0
,RP-108,RP-251696,1420,2,B,Introduction of the inband operation for NTN IoT in NR NTN [NTNNBIoT_inbandNTNNR],18.5.0
,RP-108,RP-251697,1422,-,F,Clarification on data transmission for EDT,18.5.0
2025-09,RP-109,RP-252769,1430,2,F,Clarification of satellite identifiers,18.6.0
,RP-109,RP-252767,1434,-,A,Clarification on BL CE UE in RRC_INACTIVE,18.6.0
2025-09,RP-109,RP-252793,1412,7,B,Introduction of LTE TN to NR NTN idle mode mobility,19.0.0
,RP-109,RP-252792,1425,1,B,Introduction of IoT NTN phase 3,19.0.0
,RP-109,RP-252795,1426,1,B,Introduction of IoT NTN TDD mode,19.0.0
,RP-109,RP-252796,1427,-,B,Introduction of NB-IoT satellite information in E-UTRAN [EUTRAN-to-NBIoTNTN],19.0.0
,RP-109,RP-252794,1428,1,B,Introduction of LTE-based 5G Broadcast Phase 2,19.0.0
,RP-109,RP-252868,1432,-,B,Restriction on RAT utilization,19.0.0
,RP-109,RP-252783,1435,-,B,Addition of SON enhancements,19.0.0
2025-12,RP-110,RP-253742,1436,2,B,Introducing CAS Muting [5GB_CASMuting],19.1.0
,RP-110,RP-253735,1437,3,B,Introduction of MINT in EPS,19.1.0
,RP-110,RP-253742,1438,1,B,Introduction of TN to IoT NTN redirection [IoT_TN_NTN_redir],19.1.0
,RP-110,RP-253716,1442,-,A,Converting an editor’s note into a real note in the stage 2 description of MUSIM,19.1.0
,RP-110,RP-253739,1443,1,F,Corrections on neighbour cell measurement for IOT NTN TDD,19.1.0
,RP-110,RP-253742,1444,2,B,Assistance info for IoT-NTN to NR-NTN Cell Selection [IoT_NR_NTN_CellSelect],19.1.0
,RP-110,RP-253736,1445,-,F,Clarification on S1 Removal for IoT NTN,19.1.0
,RP-110,RP-253736,1446,-,F,Provision of S&F Mode Indication Information,19.1.0
,RP-110,RP-253718,1448,-,A,Correction of time-based handover for IoT NTN,19.1.0
,RP-110,RP-253736,1449,-,F,Correction on the OAM requirements for NTN,19.1.0
,RP-110,RP-253733,1450,-,F,Correction on MRO for SCG failure in EN-DC,19.1.0
