Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
2024-03,RAN#103,RP-240540,0600,-,F,Maintenance of BWP operation without restriction,18.2.0
2024-03,RAN#103,RP-240521,0601,-,F,Maintenance of further NR coverage enhancements,18.2.0
2024-03,RAN#103,RP-240535,0603,-,A,Rel-17 editorial corrections for TS 38.213 (mirrored to Rel-18),18.2.0
2024-03,RAN#103,RP-240520,0604,-,F,Maintenance of multi-carrier enhancements for NR,18.2.0
2024-03,RAN#103,RP-240518,0605,-,F,Maintenance of MIMO Evolution for Downlink and Uplink,18.2.0
2024-03,RAN#103,RP-240522,0606,-,F,Maintenance of further mobility enhancements,18.2.0
2024-03,RAN#103,RP-240527,0607,-,F,Maintenance of Network Controlled Repeaters,18.2.0
2024-03,RAN#103,RP-240523,0608,-,F,Maintenance of support for NR NTN enhancements,18.2.0
2024-03,RAN#103,RP-240528,0609,-,F,Maintenance of expanded and improved NR positioning,18.2.0
2024-03,RAN#103,RP-240526,0610,-,F,Maintenance of support for enhanced reduced capability NR devices,18.2.0
2024-03,RAN#103,RP-240519,0611,-,F,Maintenance of NR sidelink evolution,18.2.0
2024-03,RAN#103,RP-240542,0612,1,F,RedCap CFR for MBS broadcast [RedCapMBS_Bcast],18.2.0
2024-06,RAN#104,RP-241072,0613,-,F,Correction on PSFCH prioritization for UE incapable of TX in multi-RB sets for SL-U,18.3.0
2024-06,RAN#104,RP-241071,0615,-,A,CR on correction on center frequency of initial DL BWP for SDT by a RedCap UE,18.3.0
2024-06,RAN#104,RP-241072,0616,-,F,Correction on sidelink starting symbol index for indications of UL slots in PSBCH in SL-U,18.3.0
2024-06,RAN#104,RP-241072,0617,-,F,Correction on OFDM symbol location for PSFCH transmission in SL-U,18.3.0
2024-06,RAN#104,RP-241072,0618,1,F,Correction on PSFCH Power Control,18.3.0
2024-06,RAN#104,RP-241068,0619,-,F,Correction on prioritizations for transmission power reductions in LTM,18.3.0
2024-06,RAN#104,RP-241068,0620,-,F,Correction on RACH procedure triggered by LTM cell switch,18.3.0
2024-06,RAN#104,RP-241068,0621,-,F,Correction on TCI state applied for CORESET 0 in LTM,18.3.0
2024-06,RAN#104,RP-241068,0622,-,F,Correction on PRACH collision handling in LTM,18.3.0
2024-06,RAN#104,RP-241073,0624,-,A,Correction on sdt regarding type-2 RA procedure,18.3.0
2024-06,RAN#104,RP-241069,0625,-,F,CR on correction on timing of first Msg3 repetition,18.3.0
2024-06,RAN#104,RP-241072,0627,-,F,Correction on the frequency resource of a resource pool for SL-U,18.3.0
2024-06,RAN#104,RP-241072,0628,-,F,Corrections on determination of PSFCH resources for a PSSCH,18.3.0
2024-06,RAN#104,RP-241070,0629,-,F,Multicast MBS PDSCH bandwidth for eRedCap UE in RRC inactive state,18.3.0
2024-06,RAN#104,RP-241075,0631,1,F,Clarification on not multiplexing UCI on MSG3 PUSCH,18.3.0
2024-06,RAN#104,RP-241075,0632,-,F,Correction on Type-2 HARQ-ACK codebook and DL BWP change,18.3.0
2024-06,RAN#104,RP-241068,0633,-,F,Corrections to the Pathloss RS in LTM TCI state,18.3.0
2024-06,RAN#104,RP-241068,0634,-,F,Correction on CFRA procedure triggered by LTM cell switch command,18.3.0
2024-06,RAN#104,RP-241068,0635,-,F,Correction on the unit of BWPswitchDelay,18.3.0
2024-06,RAN#104,RP-241075,0636,-,F,Correction on multiplexing HARQ-ACK in a PUSCH transmission,18.3.0
2024-06,RAN#104,RP-241075,0637,-,F,CR for 38.213 on TRS occasions for idle/inactive UEs,18.3.0
2024-06,RAN#104,RP-241069,0638,-,F,Correction on PUSCH retransmission for CG RACH-less handover,18.3.0
2024-06,RAN#104,RP-241073,0640,-,A,Correction on SSB to CG-SDT PUSCH mapping,18.3.0
2024-06,RAN#104,RP-241068,0643,-,F,Correction on priority for LTM CSI report,18.3.0
2024-06,RAN#104,RP-241068,0644,-,F,Corrections to the beam of CFRA triggered by cell switch command in TS38.213,18.3.0
2024-06,RAN#104,RP-241068,0645,-,F,Correction on TCI state applied for CORESETs other than CORESET 0 in LTM,18.3.0
2024-06,RAN#104,RP-241075,0646,-,F,Correction on HARQ-ACK multiplexing on a PUSCH repetition [HARQ-ACK MUX on PUSCH],18.3.0
2024-06,RAN#104,RP-241072,0647,-,F,Correction on SL BWP configuration in TS 38.213,18.3.0
2024-06,RAN#104,RP-241076,0648,-,B,CR for TS 38.213 for introduction of FR2-NTN,18.3.0
2024-06,RAN#104,RP-241066,0649,-,F,Maintenance of multi-carrier enhancements for NR,18.3.0
2024-06,RAN#104,RP-241067,0650,-,F,Maintenance of MIMO Evolution for Downlink and Uplink,18.3.0
2024-06,RAN#104,RP-241061,0651,-,F,Maintenance of expanded and improved NR positioning,18.3.0
2024-06,RAN#104,RP-241060,0653,-,F,Rel-18 editorial corrections for TS 38.213,18.3.0
2024-06,RAN#104,RP-241059,0654,-,A,Rel-17 editorial corrections for TS 38.213 (mirrored to Rel-18),18.3.0
2024-09,RAN#105,RP-242213,0655,-,F,Correction on S-SSB transmission on non-anchor RB set,18.4.0
2024-09,RAN#105,RP-242211,0656,-,F,Correction on SSB to CG PUSCH mapping for NTN RACH-less handover,18.4.0
2024-09,RAN#105,RP-242205,0657,-,F,Corrections to TS 38.213 on OLPC for SL PRS,18.4.0
2024-09,RAN#105,RP-242211,0658,-,F,CR on FR2-NTN inclusion to TS 38.213,18.4.0
2024-09,RAN#105,RP-242209,0659,-,F,CR on SSB-RO mapping for two TA,18.4.0
2024-09,RAN#105,RP-242214,0661,-,A,CR on transition time of BWP change triggered by DCI format 1_1/0_1 scheduling multi-PDSCHs/multi-PUSCHs,18.4.0
2024-09,RAN#105,RP-242210,0662,-,F,Correction on power control parameters for the UL transmission after LTM cell switch,18.4.0
2024-09,RAN#105,RP-242210,0663,-,F,Correction on the first UL transmission after LTM cell switch,18.4.0
2024-09,RAN#105,RP-242210,0664,1,F,Correction on the TDD configuration in the LTM candidate cell,18.4.0
2024-09,RAN#105,RP-242210,0665,-,F,Correction on the UL/SUL indication for CFRA,18.4.0
2024-09,RAN#105,RP-242209,0666,-,F,Type1 PHR for reference PUSCH transmission if twoPHRMode is not provided,18.4.0
2024-09,RAN#105,RP-242209,0667,-,F,Type1 PHR reporting for M-DCI based STxMP when twoPHRMode is not provided,18.4.0
2024-09,RAN#105,RP-242209,0668,-,F,Type1 PHR reporting for S-DCI based STxMP when twoPHRMode is not provided,18.4.0
2024-09,RAN#105,RP-242206,0669,-,F,CR on time offset for PRACH repetition in CFRA,18.4.0
2024-09,RAN#105,RP-242213,0670,-,F,Correction on CPE starting position for PSFCH,18.4.0
2024-09,RAN#105,RP-242213,0671,-,F,Correction on PSFCH Power Control,18.4.0
2024-09,RAN#105,RP-242213,0672,-,F,Correction on PSFCH resource mapping for contiguous RB resource pool,18.4.0
2024-09,RAN#105,RP-242208,0673,-,F,Correction on HARQ-ACK skipping for Rel-18 multi-cell scheduling,18.4.0
2024-09,RAN#105,RP-242212,0675,-,A,Rel-17 RedCap UE behavior correction on initial DL BWP,18.4.0
2024-09,RAN#105,RP-242218,0676,-,F,Correction on Multi-Resource SRS Port Power Scaling,18.4.0
2024-09,RAN#105,RP-242211,0677,-,F,CR on the application time of cell DRX for NR NTN,18.4.0
2024-09,RAN#105,RP-242203,0679,-,A,Rel-17 editorial corrections for TS 38.213 (mirrored to Rel-18),18.4.0
2024-09,RAN#105,RP-242204,0680,-,F,Rel-18 editorial corrections for TS 38.213,18.4.0
2024-12,RAN#106,RP-242928,0681,-,F,Correction on TA indication for 2-step RACH in 2TA,18.5.0
2024-12,RAN#106,RP-242928,0682,1,F,CR on Collision Handling Between PRACH and SSB for Two TA,18.5.0
2024-12,RAN#106,RP-242929,0683,-,F,Correction on SSB-RO mapping for LTM,18.5.0
2024-12,RAN#106,RP-242929,0684,-,F,Correction on TCI state application for candidate cell,18.5.0
2024-12,RAN#106,RP-242930,0685,2,F,Correction on the support of open loop timing advance calculation for ATG,18.5.0
2024-12,RAN#106,RP-242931,0686,-,F,Correction on CP Extension for S-SS/PSBCH Block,18.5.0
2024-12,RAN#106,RP-242925,0688,1,F,Rel-18 editorial corrections for TS 38.213,18.5.0
2024-12,RAN#106,RP-242924,0689,1,A,Rel-17 editorial corrections for TS 38.213 (mirrored to Rel-18),18.5.0
2024-12,RAN#106,RP-242925,0690,-,F,TS 38.213 alignment with TS 38.331 for Rel-18,18.5.0
2024-12,RAN#106,RP-242929,0691,-,F,Corrections to SSB-RO association for LTM,18.5.0
2024-12,RAN#106,RP-242929,0692,-,F,CR on LTM TA command application time,18.5.0
2025-03,RAN#107,RP-250233,0693,-,F,Correction on transition time of UL BWP change triggered by DCI format 0_1 scheduling multiple PUSCHs,18.6.0
2025-03,RAN#107,RP-250229,0694,-,F,CR on power control of PSFCH in TS 38.213,18.6.0
2025-03,RAN#107,RP-250227,0695,-,F,CR on LTM PRACH and serving cell UL transmission in a same band,18.6.0
2025-03,RAN#107,RP-250228,0696,-,F,Correction on RACH-less handover for NTN,18.6.0
2025-03,RAN#107,RP-250224,0697,-,F,Rel-18 editorial corrections for TS 38.213,18.6.0
2025-06,RAN#108,RP-251584,0699,-,A,CR on SSSG reset with BWP switch triggered by RA procedure,18.7.0
2025-06,RAN#108,RP-251575,0701,-,A,CR for HARQ-ACK aspects of Rel-17 multi-PDSCH scheduling,18.7.0
2025-06,RAN#108,RP-251579,0702,-,F,CR on transmission power reduction for STxMP in TS 38.213,18.7.0
2025-06,RAN#108,RP-251573,0703,-,F,CR on suspending of power ramping counter for preamble repetition,18.7.0
2025-06,RAN#108,RP-251581,0704,-,F,Correction on CG PUSCH transmission in RACH-less LTM,18.7.0
2025-06,RAN#108,RP-251581,0705,-,F,CR on the validation of RO for LTM candidate cells,18.7.0
2025-06,RAN#108,RP-251562,0715,-,A,Rel-17 editorial corrections for TS 38.213 (mirrored to Rel-18),18.7.0
2025-06,RAN#108,RP-251573,0716,-,F,Rel-18 editorial corrections for TS 38.213,18.7.0
2025-06,RAN#108,RP-251571,0706,-,B,Introduction of enhancements of network energy savings for NR,19.0.0
2025-06,RAN#108,RP-251836,0707,-,B,Introduction of evolution of NR duplex operation: Sub-band full duplex (SBFD),19.0.0
2025-06,RAN#108,RP-251577,0708,-,B,Introduction of low-power wake-up signal and receiver for NR,19.0.0
2025-06,RAN#108,RP-251578,0709,-,B,Introduction of multi-carrier enhancements for NR Phase 3,19.0.0
2025-06,RAN#108,RP-251580,0710,-,B,Introduction of NR MIMO Phase 5,19.0.0
2025-06,RAN#108,RP-251582,0711,-,B,Introduction of NR mobility enhancements Phase 4,19.0.0
2025-06,RAN#108,RP-251583,0712,-,B,Introduction of Non-Terrestrial Networks (NTN) for NR Phase 3,19.0.0
2025-06,RAN#108,RP-251837,0717,-,B,Introduction of low NR band carrier aggregation via switching for NR,19.0.0
2025-06,RAN#108,RP-251588,0718,-,B,Introduction of XR (eXtended Reality) for NR Phase 3,19.0.0
2025-09,RAN#109,RP-252634,0713,1,B,Introduction of SR triggered SSSG switching [SRTrig_SSSGSwitch],19.1.0
2025-09,RAN#109,RP-252636,0719,-,F,Corrections on low NR band carrier aggregation via switching for NR,19.1.0
2025-09,RAN#109,RP-252629,0720,-,F,Corrections on low-power wake-up signal and receiver for NR,19.1.0
2025-09,RAN#109,RP-252632,0721,-,F,Corrections on NR mobility enhancements Phase 4,19.1.0
2025-09,RAN#109,RP-252626,0722,-,F,Corrections on enhancements of network energy savings for NR,19.1.0
2025-09,RAN#109,RP-252633,0723,-,F,Corrections on Non-Terrestrial Networks (NTN) for NR Phase 3,19.1.0
2025-09,RAN#109,RP-252628,0724,-,F,Corrections on evolution of NR duplex operation: Sub-band full duplex (SBFD),19.1.0
2025-09,RAN#109,RP-252637,0725,-,F,Corrections on XR (eXtended Reality) for NR Phase 3,19.1.0
2025-09,RAN#109,RP-252631,0727,-,F,Corrections on NR MIMO Phase 5,19.1.0
2025-12,RAN#110,RP-253013,0731,-,A,CR on two TAG operation (Rel-19 mirror),19.2.0
2025-12,RAN#110,RP-253015,0734,-,A,Determination of SSSG index in a newly activated SCell,19.2.0
2025-12,RAN#110,RP-253013,0736,-,A,CR on power scaling for STxMP in TS 38.213,19.2.0
2025-12,RAN#110,RP-253018,0738,-,A,CR for TS 38.213 on RACH-less handover,19.2.0
2025-12,RAN#110,RP-253020,0739,-,F,Corrections on evolution of NR duplex operation: Sub-band full duplex (SBFD),19.2.0
2025-12,RAN#110,RP-253021,0740,-,F,Corrections on low-power wake-up signal and receiver for NR,19.2.0
2025-12,RAN#110,RP-253023,0741,-,F,Corrections on multi-carrier enhancements for NR Phase 3,19.2.0
2025-12,RAN#110,RP-253037,0742,-,F,Corrections on low NR band carrier aggregation via switching for NR,19.2.0
2025-12,RAN#110,RP-253019,0743,-,F,Corrections on NR MIMO Phase 5,19.2.0
2025-12,RAN#110,RP-253025,0744,-,F,Corrections on NR mobility enhancements Phase 4,19.2.0
2025-12,RAN#110,RP-253022,0745,-,F,Corrections on enhancements of network energy savings for NR,19.2.0
2025-12,RAN#110,RP-253026,0746,-,F,Corrections on Non-Terrestrial Networks (NTN) for NR Phase 3,19.2.0
2025-12,RAN#110,RP-253016,0747,-,F,Corrections on SR triggered SSSG switching [SRTrig_SSSGSwitch],19.2.0
2025-12,RAN#110,RP-253016,0748,-,B,Introduction of PDCCH repetitions for Type0-PDCCH CSS set in TNs [Common_PDCCH_Rep_TN],19.2.0
2026-03,RAN#111,RP-260176,0749,1,F,CR on R19 LB CA switching pattern applicability,19.3.0
2026-03,RAN#111,RP-260171,0750,-,F,Correction on WUS monitoring occasions for LP-WUS/WUR,19.3.0
2026-03,RAN#111,RP-260172,0751,-,F,Corrections for Pathloss offset,19.3.0
2026-03,RAN#111,RP-260168,0752,-,F,Correction on RRC parameter names for on-demand SSB in TS 38.213,19.3.0
2026-03,RAN#111,RP-260168,0753,-,F,Corrections on R19 NES adaptation of common channel/signals,19.3.0
2026-03,RAN#111,RP-260173,0754,-,F,Correction on TCI state determination for CLTM,19.3.0
2026-03,RAN#111,RP-260168,0755,-,F,Correction on PDCCH candidates skipping for receiving RAR when overlapping with candidate SSB,19.3.0
2026-03,RAN#111,RP-260168,0756,-,F,Correction on RO validation for on-demand SIB1 configuration,19.3.0
2026-03,RAN#111,RP-260168,0757,-,F,Correction on RRC parameter names to align with TS 38.331,19.3.0
2026-03,RAN#111,RP-260172,0758,-,F,CR on Rel-19 CSI maintenance in 38.213,19.3.0
2026-03,RAN#111,RP-260174,0759,-,F,CR on RRC parameter alignment for HD-FDD (e)RedCap UEs in NR over NTN,19.3.0
2026-03,RAN#111,RP-260171,0760,-,F,Correction on WUS monitoring for LP-WUS/WUR,19.3.0
2026-03,RAN#111,RP-260174,0761,-,F,Alignment on parameter for intra-slot PDCCH repetition,19.3.0
2026-03,RAN#111,RP-260172,0762,-,F,CR on UEIRI multiplexed into PUSCH in TS 38.213,19.3.0
2026-03,RAN#111,RP-260174,0763,-,F,CR for Autonomous updates of the UE-specific TA or common TA in an OCC group in NR NTN,19.3.0
2026-03,RAN#111,RP-260171,0764,-,F,Corrections on low-power wake-up signal and receiver for NR,19.3.0
